change	date	client	desc
136997	2023/04/13	Design_Seokwan_work	[손석완][레벨] 올드타운 시타델 도서관 목업중 / #changelist 유효성 검사 완료
136892	2023/04/13	Design_Seokwan_work	[손석완][Trunk=>QA]  / @136891 [손석완][가젯] 토글 스위치 인터랙션 범위 조절 - 왔다갔다 덜 하게
136891	2023/04/13	Design_Seokwan_work	[손석완][가젯] 토글 스위치 인터랙션 범위 조절 - 왔다갔다 덜 하게
136873	2023/04/13	Design_Seokwan_work	[손석완][Trunk=>QA] / @136854 [손석완] Const 추가 - Gadget.WalkSpeedForSwitchControl
136854	2023/04/13	Design_Seokwan_work	[손석완] Const 추가 - Gadget.WalkSpeedForSwitchControl
136827	2023/04/13	Design_Seokwan_work	[손석완] 떨어지는 돌멩이 이펙트 배치, 데이터레이어에 추가  / #changelist 유효성 검사 완료
136460	2023/04/13	Design_Seokwan_work	[손석완][Trunk=>QA] / @135459 [손석완] 퀸즈크라운 포인트라이트 데이터레이어 작업 / #changelist 유효성 검사 완료
135459	2023/04/12	Design_Seokwan_work	[손석완] 퀸즈크라운 포인트라이트 데이터레이어 작업  / #changelist 유효성 검사 완료
135046	2023/04/12	Design_Seokwan_work	[손석완][Trunk=>QA] / @135021 [손석완] 그리핀 던전 - 스폰 쿨타임 9999로 설정
135021	2023/04/12	Design_Seokwan_work	[손석완] 그리핀 던전 - 스폰 쿨타임 9999로 설정
134819	2023/04/11	Design_Seokwan_work	[손석완][Trunk=>QA]  / @134697 [손석완][레벨] 그리핀 던전 페이즈 별 전역 불 파티클 추가, 불필요 액터 제거
134697	2023/04/11	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 페이즈 별 전역 불 파티클 추가, 불필요 액터 제거
134645	2023/04/11	Design_Seokwan_work	[손석완][Trunk=>QA] / @134632 [손석완][레벨] 최북단 빨간 마네킹 제거
134632	2023/04/11	Design_Seokwan_work	[손석완][레벨] 최북단 빨간 마네킹 제거
134538	2023/04/11	Design_Seokwan_work	[손석완][레벨] 올드타운 필드 - 양조장 목업 수정, 가이드액터 사이즈 조절  / #changelist 유효성 검사 완료
133943	2023/04/07	Design_Seokwan_work	[손석완] 올드타운 목업 - 브루어리 실내 초안  / #changelist 유효성 검사 완료
133802	2023/04/07	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 가젯 위치 수정  / #changelist 유효성 검사 완료
133774	2023/04/07	Design_Seokwan_work	[손석완][가젯] 스위치 가젯 1회만 조작되게 수정
133713	2023/04/07	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 오크통 수량 조절, 슬로프 주변 프랍 컬리전 활성화  / #changelist 유효성 검사 완료
133710	2023/04/07	Design_Seokwan_work	[손석완][레벨] 그리핀던전 굴러오는 오크통 개수 조절, 관련 블로킹 볼륨 조절  / #changelist 유효성 검사 완료
133685	2023/04/07	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 가젯 배치 수정 - 돌무더기, 천막 제거 및 주변 프랍 제거  / #changelist 유효성 검사 완료
133518	2023/04/06	Design_Seokwan_work	[손석완] 불장판 데이터 레이어 수정  / #changelist 유효성 검사 완료
133345	2023/04/06	Design_Seokwan_work	[손석완] 그리핀 던전 불바닥 fx 액터 수정  / #changelist 유효성 검사 완료
133163	2023/04/05	Design_Seokwan_work	[손석완][레벨] 올드타운 - 프레이그런트부루어 - 실내 작업중  / #changelist 유효성 검사 완료
133119	2023/04/05	Design_Seokwan_work	[손석완][레벨] 올드타운 - 실버클리프 - 셉트 내부 목업  / #changelist 유효성 검사 완료
132605	2023/04/04	Design_Seokwan_work	[손석완][Trunk=>QA] @132603 퀸스크라운 말 탑승 금지 처리 / #changelist 유효성 검사 완료
132603	2023/04/04	Design_Seokwan_work	[손석완] 퀸스크라운 말 탑승 금지 처리  / #changelist 유효성 검사 완료
132579	2023/04/04	Design_Seokwan_work	[손석완][Trunk=>QA] @132576 라스트허스에 불필요 마네킹 액터 제거 / #changelist 유효성 검사 완료
132576	2023/04/04	Design_Seokwan_work	[손석완] 라스트허스에 불필요 마네킹 액터 제거  / #changelist 유효성 검사 완료
132457	2023/04/04	Design_Seokwan_work	[손석완][Trunk=>QA] @132448 그리핀 던전 카메라 앵글 조정
132448	2023/04/04	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 카메라 앵글 조정
132353	2023/04/03	Design_Seokwan_work	[손석완] 그리핀 불장판 bp 등록
132309	2023/04/03	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 내비메시 수정  / #changelist 유효성 검사 완료
132240	2023/04/03	Design_Seokwan_work	[손석완][Trunk=>QA] @132238 버려진 유적지 6호점 로프 이동 끼는 현상 수정
132238	2023/04/03	Design_Seokwan_work	[손석완] 버려진 유적지 6호점 로프 이동 끼는 현상 수정
132117	2023/04/03	Design_Seokwan_work	[손석완][Trunk=>QA] @132114 롱레이크 남단 절벽에 추락볼륨 설치 / #changelist 유효성 검사 완료
132114	2023/04/03	Design_Seokwan_work	[손석완][레벨] 롱레이크 남단 절벽에 추락볼륨 설치  / #changelist 유효성 검사 완료
131759	2023/03/31	Design_Seokwan_work	[손석완][Trunk=>QA] @131755  퀸즈크라운 - 불필요 포인트라이트 제거 / #changelist 유효성 검사 완료
131758	2023/03/31	Design_Seokwan_work	[손석완][레벨] 퀸즈크라운 - 불필요 포인트라이트 제거  / #changelist 유효성 검사 완료
131755	2023/03/31	Design_Seokwan_work	[손석완][Trunk=>QA] @131754  버려진 유적 0호점에 불필요 메시 제거 / #changelist 유효성 검사 완료
131754	2023/03/31	Design_Seokwan_work	[손석완][레벨] 버려진 유적 0호점에 불필요 메시 제거  / #changelist 유효성 검사 완료
131753	2023/03/31	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 보강  / #changelist 유효성 검사 완료
131684	2023/03/31	Design_Seokwan_work	[손석완][Trunk=>QA] / @131680 [손석완][레벨] 버려진 유적 진행 불가상황 수정
131680	2023/03/31	Design_Seokwan_work	[손석완][레벨] 버려진 유적 진행 불가상황 수정  / #changelist 유효성 검사 완료
131586	2023/03/31	Design_Seokwan_work	[손석완][레벨] 그리핀 연출용 카메라 수정  / #changelist 유효성 검사 완료
131545	2023/03/31	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 보강  / #changelist 유효성 검사 완료
131368	2023/03/31	Design_Seokwan_work	[손석완][가젯] 그리핀 전조 등장 1회만 하게 수정
131346	2023/03/31	Design_Seokwan_work	[손석완][레벨] 퀸즈크라운 추락볼륨 제거  / #changelist 유효성 검사 완료
130700	2023/03/30	Design_Seokwan_work	[손석완] 그리핀 BP 피직스 애셋 세팅 / #changelist 유효성 검사 완료
130699	2023/03/30	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 수정 / #changelist 유효성 검사 완료
130698	2023/03/30	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 AreaBox 추가  / #changelist 유효성 검사 완료
130633	2023/03/30	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 내비 업데이트  / #changelist 유효성 검사 완료
130550	2023/03/30	Design_Seokwan_work	[손석완] 그리핀 스폰 연출 시점 변경  / #changelist 유효성 검사 완료
130447	2023/03/30	Design_Seokwan_work	[손석완][레벨] 최북단 불필요 부시 폴리지 삭제  / #changelist 유효성 검사 완료
130340	2023/03/29	Design_Seokwan_work	[손석완][가젯] 그리핀 던전 스위치 가젯 Reusable 값 false로
130320	2023/03/29	Design_Seokwan_work	[손석완] 그리핀 던전 파괴형 가젯 위치 수정 등  / #changelist 유효성 검사 완료
130291	2023/03/29	Design_Seokwan_work	[손석완][가젯] 버려진 유적지 보물상자 -> 잡화로 변경
130109	2023/03/29	Design_Seokwan_work	[손석완][가젯] 게이트 컬리전 노 컬리전 -> 블로킹  / #changelist 유효성 검사 완료
129962	2023/03/28	Design_Seokwan_work	[손석완][가젯] 파괴형가젯 위치 조정
129883	2023/03/28	Design_Seokwan_work	[손석완][레벨] 블로킹 볼륨, 내비 모디파이어 볼륨 수정 / #changelist 유효성 검사 완료
128838	2023/03/24	Design_Seokwan_work	[손석완][레벨] 최북단에 추락볼륨 설치, 나이트 게임모드에서 안 보이게, 모닥불 제거  / #changelist 유효성 검사 완료
128757	2023/03/24	Design_Seokwan_work	[손석완][가젯] 더미 텍스트 제거  / #changelist 유효성 검사 완료
128735	2023/03/24	Design_Seokwan_work	[손석완][레벨] 퀸즈크라운 로프 위치 수정  / #changelist 유효성 검사 완료
128679	2023/03/24	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 내비메시 수정  / #changelist 유효성 검사 완료
128556	2023/03/24	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 불필요 볼륨 제거, 천막 GC 수정  / #changelist 유효성 검사 완료
128429	2023/03/23	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 컬리전 조정, 내비메시 조정, 블로킹볼륨 조정  / #changelist 유효성 검사 완료
128329	2023/03/23	Design_Seokwan_work	[손석완] 그리핀 게이트, 스위치 위치값 수정
128160	2023/03/23	Design_Seokwan_work	[손석완][가젯] 그리핀 던전 가젯 위치 조정 등
128118	2023/03/23	Design_Seokwan_work	[손석완][레벨] 퀸즈크라운에서 내려오는 밧줄 수정,  / #changelist 유효성 검사 완료
128004	2023/03/22	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 가젯 스포너 이름 갱신
127991	2023/03/22	Design_Seokwan_work	[손석완][레벨] 최북단지역에 레벨라인 추가  / #changelist 유효성 검사 완료
127937	2023/03/22	Design_Seokwan_work	[손석완] 리디렉터 수정
127924	2023/03/22	Design_Seokwan_work	[손석완] 리디렉터 고치기
127910	2023/03/22	Design_Seokwan_work	[손석완][레벨] 카메라 액터 경로 변경, 최북단 다리에 블로킹볼륨 배치  / #changelist 유효성 검사 완료
127839	2023/03/22	Design_Seokwan_work	[손석완][레벨] 퀸즈크라운 호수 수정  / #changelist 유효성 검사 완료
127805	2023/03/22	Design_Seokwan_work	[손석완][레벨] 최북단 퀸스크라운 호수 판넬을 리버툴로 교체  / #changelist 유효성 검사 완료
127787	2023/03/22	Design_Seokwan_work	[손석완][레벨] 올드타운 지형 정리  / #changelist 유효성 검사 완료
127768	2023/03/22	Design_Seokwan_work	[손석완][가젯] 스위치 가젯의 카메라 블렌딩 시간 변경, 초입부에 카메라 블로킹 볼륨 추가 / #changelist 유효성 검사 완료
127716	2023/03/21	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 작업 중 / #changelist 유효성 검사 완료
127411	2023/03/21	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 외곽 서버컬리전 추가, 불필요 목업 파일 제거  / #changelist 유효성 검사 완료
127318	2023/03/20	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 / #changelist 유효성 검사 완료
127180	2023/03/20	Design_Seokwan_work	[손석완][가젯] 그리핀 던전 덫 관련 가젯 원복
127171	2023/03/20	Design_Seokwan_work	[손석완] 그리핀 던전 508용 가젯 스포너 생성
126821	2023/03/17	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 중  / #changelist 유효성 검사 완료
126734	2023/03/16	Design_Seokwan_work	[손석완][레벨] 올드타운 필드 목업 중  / #changelist 유효성 검사 완료
126695	2023/03/16	Design_Seokwan_work	[손석완][레벨] 퀸즈크라운에 로프이동 추가, 올드타운 목업 수정  / #changelist 유효성 검사 완료
126661	2023/03/16	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 중 / #changelist 유효성 검사 완료
126599	2023/03/16	Design_Seokwan_work	[손석완][레벨] 최북단 연기 제거 후 연기나는 오두막용 연기 배치  / #changelist 유효성 검사 완료
126401	2023/03/15	Design_Seokwan_work	[손석완][레벨] 올드타운 목업  / #changelist 유효성 검사 완료
126147	2023/03/15	Design_Seokwan_work	[손석완][레벨] 올드타운 목업, 최북단 가이드 액터에 늑대굴, 야인캠프 표시  / #changelist 유효성 검사 완료
126103	2023/03/15	Design_Seokwan_work	[손석완][가젯] 그리핀 508 맵 스위치와 게이트 수정
126029	2023/03/14	Design_Seokwan_work	[손석완][레벨] 올드타운 필드 목업  / #changelist 유효성 검사 완료
125872	2023/03/14	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 중 / #changelist 유효성 검사 완료
125673	2023/03/13	Design_Seokwan_work	[손석완][레벨] 올드타운 목업  / #changelist 유효성 검사 완료
125580	2023/03/13	Design_Seokwan_work	[손석완][레벨] 올드타운 목업  / #changelist 유효성 검사 완료
125492	2023/03/13	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 에리어박스 ID 수정  / #changelist 유효성 검사 완료
125431	2023/03/10	Design_Seokwan_work	[손석완][레벨] 올드타운 목업  / #changelist 유효성 검사 완료
125264	2023/03/10	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 스위치와 문 수정
125120	2023/03/10	Design_Seokwan_work	[손석완][가젯] 그리핀 던전 스위치와 게이트  / #changelist 유효성 검사 완료
125057	2023/03/09	Design_Seokwan_work	[손석완][가젯] 스위치 가젯 수정, 잔도 가젯 추가 배치, 내비메시 수정  / #changelist 유효성 검사 완료
124940	2023/03/09	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 작업중  / #changelist 유효성 검사 완료
124554	2023/03/07	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 / #changelist 유효성 검사 완료
124506	2023/03/07	Design_Seokwan_work	[손석완][가젯] 스위치 가젯 수정
124463	2023/03/07	Design_Seokwan_work	[손석완][레벨] 그리핀던전 내비 메시 복원
124405	2023/03/07	Design_Seokwan_work	[손석완][가젯] 그리핀 던전의 파괴형 오브젝트 FX 추가  / #changelist 유효성 검사 완료
124212	2023/03/06	Design_Seokwan_work	[손석완][레벨] 올드타운 필드 목업 중  / #changelist 유효성 검사 완료
124019	2023/03/03	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 작업 중  / #changelist 유효성 검사 완료
123960	2023/03/03	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 블로킹 볼륨 추가 / #changelist 유효성 검사 완료
123957	2023/03/03	Design_Seokwan_work	[손석완][가젯] 지오메트리 컬렉션 머티리얼 순서 변경 / #changelist 유효성 검사 완료
123711	2023/03/02	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 작업 중  / #changelist 유효성 검사 완료
123535	2023/02/27	Design_Seokwan_work	[손석완][레벨] 올드타운 목업  / #changelist 유효성 검사 완료
123335	2023/02/24	Design_Seokwan_work	[손석완][레벨] 올드타운 목업 중  / #changelist 유효성 검사 완료
123278	2023/02/24	Design_Seokwan_work	[손석완][레벨] 올드타운 목업중  / #changelist 유효성 검사 완료
123197	2023/02/24	Design_Seokwan_work	[손석완][레벨] 그리핀던전에 블로킹 볼륨 추가  / #changelist 유효성 검사 완료
123000	2023/02/23	Design_Seokwan_work	[손석완][레벨] 최북단에 연기나는 오두막 위치 추가  / #changelist 유효성 검사 완료
121585	2023/02/22	Design_Seokwan_work	[손석완][레벨] 그리핀 던전 그리핀 스폰 아이디 변경
121206	2023/02/21	Design_Seokwan_work	[손석완][레벨] 오크통, 불장판 NPC 이펙트에 의해 생성되게 설정 / #changelist 유효성 검사 완료
